series,ts,value,version
dendrometer1_ch3,04.06.19 07:20,8227.539063,1
dendrometer1_ch3,04.06.19 07:30,8227.510579,1
dendrometer1_ch3,04.06.19 07:40,8226.928711,1
dendrometer1_ch3,04.06.19 07:50,8226.928711,1
dendrometer1_ch3,04.06.19 08:00,8226.928711,1
dendrometer1_ch3,04.06.19 08:10,8226.928711,1
dendrometer1_ch3,04.06.19 08:20,8226.928711,1
dendrometer1_ch3,04.06.19 08:30,8226.928711,1
dendrometer1_ch3,04.06.19 08:40,8226.958211,1
dendrometer1_ch3,04.06.19 08:50,8227.597965,1
dendrometer1_ch3,04.06.19 09:00,8228.759766,1
dendrometer1_ch3,04.06.19 09:10,8228.731283,1
dendrometer1_ch3,04.06.19 09:20,8228.149414,1
dendrometer1_ch3,04.06.19 09:30,8228.120931,1
dendrometer1_ch3,04.06.19 09:40,8227.539063,1
dendrometer1_ch3,04.06.19 09:50,8227.567593,1
